Movie ID,Movie Title,Rating,Review
164457,Out of the Furnace,8.0,"‘Out of the Furnace’ tells a gripping - although somewhat predictable - story, that focuses mainly on its characters and their emotions, choices and motives. The cast here is truly exceptional, especially Bale and Harrelson, delivering real and raw performances.

8/10"
165740,Pleasure Unwoven,8.0,"We first watched this video as part a health education curriculum. It was a very good explanation of the disease-theory of chemical dependence, I found it explained the processes in the brain involved in addiction in a clear and concise way. All of the students present felt the movie was outstanding."
166424,Fantastic Four,8.0,"I just saw this and I wasn't expecting much as I have read some really negative reviews about it online and elsewhere. Honestly, I think they were wrong. It's not a bad film at all, just not as fast paced as the previous version which I quite liked too ... mind you, I am 60+ so maybe that has something to do with it. A scifi/action film for the older generation perhaps? I really enjoyed it. I gave it 4/5 stars here."
166424,Fantastic Four,8.0,"**Better remake but with unneccessary hate**

Better story than the first film with less of the annoying hollywood romantics. Could do better with the humour.

Accompanied with better graphics too as it's 2015. Of course, the mainstream hate exists because our hollywood world has its dumb morals."
166426,Pirates of the Caribbean: Dead Men Tell No Tales,10.0,"It was a lot better than the 3rd installment, it was more memorable than the bulk of the 4th...but there are issues.

The charm of the original two is missing and Jack seems worn down and not nearly as much fun as he was in past installments.

He seemed to go from the lovable scoundrel that Forest Gumps his way through the 7 seas, to just, well, to just a drunkard.

Lets hope in the next one we get the charm and fun back, rather than a paint by numbers installment with a less than fun Sparrow."
166426,Pirates of the Caribbean: Dead Men Tell No Tales,6.0,Part 5 has Jack Sparrow now on a quest for to find the trident of poseidon. Still a lot of the original crew is missing as well. Still a good movie and lots of crazy scenes.
166428,How to Train Your Dragon: The Hidden World,8.0,i got the pleasure of getting a sneak peek of this movie its pretty great i laughed out loud and really had feelings for the characters in this movie its a good choice for older kids i dont think however its a good idea for younger kids its more dark the villans more frightening then before the movie is good very good though
166428,How to Train Your Dragon: The Hidden World,5.0,"I feel **veeeeery** much that we've done this dance before now. I definitely didn't hate _The Hidden World_, the animation's pretty speccy, Toothless is eternally adorable, some of the creature design is pretty cool (especially the new bad guy's beasties) and I appreciate ending a franchise on your own terms. But to me, this is still definitely the low point of the trilogy. Not crap, for sure, but hit on a lot of things I genuinely don't care for.

_Final rating:★★½ - Had a lot that appealed to me, didn’t quite work as a whole._"
167032,Curse of Chucky,4.0,"Neither the darker and brutal supernatural slasher of the original _Child's Play_, nor the cheesier and campy fun found in the other two ""_Of Chucky_"" films, so fans hoping for either one of those outcomes will be disappointed. But if you think of it as less a _Child's Play_ film, and look at it for what it really is, a straight-to-video horror, then it's.... Okay I guess?

_Final rating:★★ - Had some things that appeal to me, but a poor finished product._"
167032,Curse of Chucky,6.0,This was an ok movie. What happened to Tiffany and their kid. There just all of a sudden gone. They established a family in the last sequel to being non existent in this movie.
167079,Windigo,5.5,"Despite it being an amateur movie I found it pretty interesting to watch, it managed to hold my attention until the end of the film. Although during the slow parts, I was still somewhat into the movie by trying to look into the background of the woods and hoped that the Windigo (Slender Man) was standing there acting like a tree."
168098,Cell,3.0,"I've never read _Cell_, so I'm not sure if this is an accurate adaptation of a bad Stephen King book, or just another inaccurate adaptation of a Stephen King book. But either way, it's bad.

For a decent Cusack/Jackson team up in a King adaptation, just watch 1408.

Final rating:★½: - Boring/disappointing. Avoid if possible."
168672,American Hustle,8.0,"A very well acted, directed, filmed movie telling an interesting story about terrible terrible people. I didn't like and couldn't root for anyone which /almost/ made me hate the film, but it was so well done and the story was interesting...so 4 stars."
169341,College Humor,8.0,"Not a huge fan of Bing Crosby the person, but I have always liked comedies about college life, and Mary Carlisle, George Burns and Gracie Allen are more than worth the price of admission simply on their own accounts."
169355,Here Is My Heart,8.0,A fun film from a huge (24 film) boxed set of Bing Crosby's movies that I grudgingly go to because of how crappy he supposedly was as a human being. A bizarre plot in which Crosby has to pretend he is a waiter in order to be able to purchase a rare pistol from a Russian princess--who has more than a ruse of her own to show. Enjoyable fluff.
169813,Short Term 12,7.0,"It is one of those films that you really feel for the characters. Its story is very engaging, heartwarming and heartbreaking at the same time.

I heard a lot about this film before. People kept saying it was one of the best films they have ever seen. While I cannot say the same, it is certainly a film I am glad to have seen now.

Would I watch it again? Probably not, wouldn’t want to stress myself that much again. Would I make my friends watch it? Yes to that."
169865,The Frankenstein Theory,3.0,"Creating the air of mystery around what exactly is responsible for the attacks, and leaving the creature off focus for the whole movie for a shocking final reveal in the last sequence might have been more effective if the damn thing wasn't ALREADY ON THE BLOODY DVD COVER.

_Final rating:★½: - Boring/disappointing. Avoid if possible._"
